species,lat_original,lon_original,error_original,date,year,month,day,sex,lat_higher_res,long_higher_res,error_higher_res
lasiurus_cinerius,20.123,-155.594,3,4/9/1965,1965,APRIL,9,F,20.115,-155.597,1
lasiurus_cinerius,20.123,-155.594,3,4/26/1965,1965,APRIL,26,F,20.115,-155.597,1
lasiurus_cinerius,20.042,-155.371,3,4/28/1965,1965,APRIL,28,F,20.066,-155.407,1
lasiurus_cinerius,20.042,-155.371,3,6/22/1965,1965,JUNE,22,F,20.066,-155.407,1
lasiurus_cinerius,20.057,-155.492,1,5/13/1965,1965,MAY,13,F,20.057,-155.492,1
lasiurus_cinerius,20.057,-155.492,1,5/31/1965,1965,MAY,31,F,20.057,-155.492,1
lasiurus_cinerius,20.057,-155.492,1,6/2/1965,1965,JUNE,2,F,20.057,-155.492,1
lasiurus_cinerius,20.057,-155.492,1,6/2/1965,1965,JUNE,2,F,20.057,-155.492,1
lasiurus_cinerius,41.88,-88.008,1,8/3/1965,1965,AUGUST,3,F,41.88,-88.008,1
lasiurus_cinerius,41.589,-88.058,1,9/8/1965,1965,SEPTEMBER,8,F,41.589,-88.058,1
lasiurus_cinerius,38.972,-95.235,3,6/18/1965,1965,JUNE,18,F,38.972,-95.235,3
lasiurus_cinerius,38.972,-95.235,3,6/18/1965,1965,JUNE,18,F,38.951,-95.25,1
lasiurus_cinerius,43.946,-104.009,8,6/15/1965,1965,JUNE,15,F,44.005,-103.793,3
lasiurus_cinerius,42.873,-97.828,5,7/26/1965,1965,JULY,26,F,42.874,-97.827,1
lasiurus_cinerius,42.873,-97.828,5,7/26/1965,1965,JULY,26,F,42.874,-97.827,1
lasiurus_cinerius,42.873,-97.828,5,7/26/1965,1965,JULY,26,F,42.874,-97.827,1
lasiurus_cinerius,23,-106.167,11,2/7/1966,1966,FEBRUARY,7,F,23,-106.167,2
lasiurus_cinerius,31.93,-109.382,11,4/30/1966,1966,APRIL,30,F,31.884,-109.206,1
lasiurus_cinerius,34.421,-119.697,1,2/9/1966,1966,FEBRUARY,9,F,34.421,-119.771,1
lasiurus_cinerius,39.739,-104.984,5,5/26/1966,1966,MAY,26,F,39.739,-104.984,5
lasiurus_cinerius,39.802,-89.644,3,6/28/1966,1966,JUNE,28,F,39.802,-89.644,3
lasiurus_cinerius,39.802,-89.644,3,6/28/1966,1966,JUNE,28,F,39.802,-89.644,3
lasiurus_cinerius,42.033,-87.883,1,6/24/1966,1966,JUNE,24,F,42.033,-87.883,1
lasiurus_cinerius,41.885,-88.204,1,6/30/1966,1966,JUNE,30,F,41.885,-88.204,1
lasiurus_cinerius,41.885,-88.204,1,6/30/1966,1966,JUNE,30,F,41.885,-88.204,1
lasiurus_cinerius,39.829,-84.89,3,6/30/1966,1966,JUNE,30,F,39.829,-84.89,3
lasiurus_cinerius,42.008,-91.644,4,6/4/1966,1966,JUNE,4,F,41.934,-91.707,1
lasiurus_cinerius,41.994,-93.874,1,8/15/1966,1966,AUGUST,15,F,41.994,-93.884,1
lasiurus_cinerius,41.994,-93.874,1,8/15/1966,1966,AUGUST,15,F,41.994,-93.884,1
lasiurus_cinerius,38.972,-95.235,3,6/20/1966,1966,JUNE,20,F,38.972,-95.235,3
lasiurus_cinerius,42.829,-102.999,8,7/20/1966,1966,JULY,20,F,42.718,-102.931,1
lasiurus_cinerius,42.829,-102.999,8,7/20/1966,1966,JULY,20,F,42.718,-102.931,1
lasiurus_cinerius,42.829,-102.999,8,7/20/1966,1966,JULY,20,F,42.718,-102.931,1
lasiurus_cinerius,42.829,-102.999,8,7/20/1966,1966,JULY,20,F,42.718,-102.931,1
lasiurus_cinerius,42.829,-102.999,8,8/16/1966,1966,AUGUST,16,F,42.718,-102.931,1
lasiurus_cinerius,35.795,-78.693,1,3/22/1966,1966,MARCH,22,F,35.791,-78.694,1
lasiurus_cinerius,40.137,-77.555,1,5/16/1966,1966,MAY,16,F,40.137,-77.555,1
lasiurus_cinerius,44.033,-102.6,50,7/30/1966,1966,JULY,30,F,43.945,-103.842,5
lasiurus_cinerius,43.869,-103.622,11,9/25/1966,1966,SEPTEMBER,25,F,43.869,-103.622,1
lasiurus_cinerius,43.96,-103.841,1,7/2/1966,1966,JULY,2,F,43.96,-103.841,1
lasiurus_cinerius,41.223,-111.973,3,9/29/1966,1966,SEPTEMBER,29,F,41.223,-111.973,3
lasiurus_cinerius,30.417,-107.917,10,9/30/1967,1967,SEPTEMBER,30,F,30.532,-107.906,1
lasiurus_cinerius,34.429,-119.676,3,11/2/1967,1967,NOVEMBER,2,F,34.437,-119.649,1
lasiurus_cinerius,34.075,-84.294,5,4/19/1967,1967,APRIL,19,F,34.01,-84.332,1
lasiurus_cinerius,20.079,-155.623,3,9/1/1967,1967,SEPTEMBER,1,F,20.115,-155.597,1
lasiurus_cinerius,41.85,-87.65,5,8/31/1967,1967,AUGUST,31,F,41.903,-87.759,1
lasiurus_cinerius,39.802,-89.644,3,6/8/1967,1967,JUNE,8,F,39.802,-89.644,3
lasiurus_cinerius,42.008,-91.644,8,7/8/1967,1967,JULY,8,F,41.919,-91.764,1
lasiurus_cinerius,41.994,-93.874,1,7/14/1967,1967,JULY,14,F,41.994,-93.884,1
lasiurus_cinerius,39.365,-99.842,5.5,8/20/1967,1967,AUGUST,20,F,39.369,-99.742,1
lasiurus_cinerius,47.917,-90.55,50,7/30/1967,1967,JULY,30,F,47.841,-90.887,1
lasiurus_cinerius,35.594,-105.223,3,5/12/1967,1967,MAY,12,F,35.618,-105.246,1
lasiurus_cinerius,35.594,-105.223,3,5/27/1967,1967,MAY,27,F,35.594,-105.223,3
lasiurus_cinerius,35.163,-106.347,2.5,6/1/1967,1967,JUNE,1,F,35.196,-106.304,1
lasiurus_cinerius,35.163,-106.347,2.5,6/1/1967,1967,JUNE,1,F,35.196,-106.304,1
lasiurus_cinerius,35.163,-106.347,2.5,6/1/1967,1967,JUNE,1,F,35.196,-106.304,1
lasiurus_cinerius,31.333,-109.088,2,9/8/1967,1967,SEPTEMBER,8,F,31.37,-109.018,1
lasiurus_cinerius,31.333,-109.088,2,9/8/1967,1967,SEPTEMBER,8,F,31.37,-109.018,1
lasiurus_cinerius,31.333,-109.088,2,9/8/1967,1967,SEPTEMBER,8,F,31.37,-109.018,1
lasiurus_cinerius,31.333,-109.088,2,9/8/1967,1967,SEPTEMBER,8,F,31.37,-109.018,1
lasiurus_cinerius,31.333,-109.088,2,9/8/1967,1967,SEPTEMBER,8,F,31.37,-109.018,1
lasiurus_cinerius,31.333,-109.088,2,9/9/1967,1967,SEPTEMBER,9,F,31.37,-109.018,1
lasiurus_cinerius,35.818,-106.625,1,6/4/1967,1967,JUNE,4,F,35.818,-106.625,1
lasiurus_cinerius,35.818,-106.625,1,6/4/1967,1967,JUNE,4,F,35.818,-106.625,1
lasiurus_cinerius,39.759,-84.192,3,5/14/1967,1967,MAY,14,F,39.759,-84.192,5
lasiurus_cinerius,39.72,-84.325,1,6/16/1967,1967,JUNE,16,F,39.72,-84.325,1
lasiurus_cinerius,41.633,-75.333,50,7/19/1967,1967,JULY,19,F,41.906,-75.331,1
lasiurus_cinerius,44.194,-103.504,2,6/28/1967,1967,JUNE,28,F,44.198,-103.538,1
lasiurus_cinerius,44.194,-103.504,2,6/28/1967,1967,JUNE,28,F,44.198,-103.538,1
lasiurus_cinerius,44.194,-103.504,2,6/28/1967,1967,JUNE,28,F,44.198,-103.538,1
lasiurus_cinerius,44.194,-103.504,2,6/29/1967,1967,JUNE,29,F,44.198,-103.538,1
lasiurus_cinerius,44.194,-103.504,2,7/1/1967,1967,JULY,1,F,44.198,-103.538,1
lasiurus_cinerius,43.431,-103.688,1.5,6/13/1967,1967,JUNE,13,F,43.423,-103.73,1
lasiurus_cinerius,43.431,-103.688,1.5,6/13/1967,1967,JUNE,13,F,43.423,-103.73,1
lasiurus_cinerius,44.194,-103.504,1,7/3/1967,1967,JULY,3,F,44.204,-103.484,1
lasiurus_cinerius,33.578,-101.855,3,4/14/1967,1967,APRIL,14,F,33.578,-101.855,5
lasiurus_cinerius,49.883,-97.167,3,6/9/1968,1968,JUNE,9,F,49.895,-97.143,5
lasiurus_cinerius,49.883,-97.167,3,6/11/1968,1968,JUNE,11,F,49.895,-97.143,5
lasiurus_cinerius,49.85,-95.55,3,7/28/1968,1968,JULY,28,F,50.029,-95.511,1
lasiurus_cinerius,30.417,-107.917,10,9/9/1968,1968,SEPTEMBER,9,F,30.532,-107.906,1
lasiurus_cinerius,30.417,-107.917,10,9/9/1968,1968,SEPTEMBER,9,F,30.532,-107.906,1
lasiurus_cinerius,19.517,-99.35,3,11/10/1968,1968,NOVEMBER,10,F,19.493,-99.369,2
lasiurus_cinerius,27.017,-108.933,11.3,4/8/1968,1968,APRIL,8,F,26.915,-108.913,1.5
lasiurus_cinerius,27.017,-108.933,5,4/7/1968,1968,APRIL,7,F,27.013,-108.914,2
lasiurus_cinerius,27.017,-108.933,3,4/15/1968,1968,APRIL,15,F,27.018,-108.928,1
lasiurus_cinerius,27.017,-108.933,3,4/15/1968,1968,APRIL,15,F,27.018,-108.928,1
lasiurus_cinerius,27.017,-108.933,3,4/15/1968,1968,APRIL,15,F,27.018,-108.928,1
lasiurus_cinerius,27.017,-108.933,3,4/15/1968,1968,APRIL,15,F,27.018,-108.928,1
lasiurus_cinerius,32.222,-110.926,5,10/1/1968,1968,OCTOBER,1,F,32.231,-110.953,1
lasiurus_cinerius,37.294,-119.18,1,12/24/1968,1968,DECEMBER,24,F,37.294,-119.18,1
lasiurus_cinerius,34.421,-119.697,1,3/6/1968,1968,MARCH,6,F,34.434,-119.632,1
lasiurus_cinerius,40.585,-105.084,4,6/17/1968,1968,JUNE,17,F,40.59,-105.158,1
lasiurus_cinerius,36.999,-104.487,1,6/16/1968,1968,JUNE,16,F,36.999,-104.487,1
lasiurus_cinerius,41.85,-88.083,50,8/21/1968,1968,AUGUST,21,F,41.85,-88.083,50
lasiurus_cinerius,39.734,-90.229,3,6/19/1968,1968,JUNE,19,F,39.734,-90.229,3
lasiurus_cinerius,42.088,-87.98,1,9/18/1968,1968,SEPTEMBER,18,F,42.088,-87.98,1
lasiurus_cinerius,39.808,-84.928,3,7/14/1968,1968,JULY,14,F,39.808,-84.928,1
lasiurus_cinerius,43.32,-94.793,3.5,8/31/1968,1968,AUGUST,31,F,43.272,-94.766,1
lasiurus_cinerius,42.06,-93.88,1,7/16/1968,1968,JULY,16,F,42.042,-93.887,1
lasiurus_cinerius,42.489,-83.145,3,5/21/1968,1968,MAY,21,F,42.476,-83.154,1
lasiurus_cinerius,40.346,-94.872,6,6/2/1968,1968,JUNE,2,F,40.294,-94.966,1
lasiurus_cinerius,41.764,-103.622,10,8/6/1968,1968,AUGUST,6,F,41.692,-103.6,2
lasiurus_cinerius,41.764,-103.622,10,8/6/1968,1968,AUGUST,6,F,41.692,-103.6,2
lasiurus_cinerius,41.764,-103.622,10,8/7/1968,1968,AUGUST,7,F,41.692,-103.6,2
lasiurus_cinerius,41.764,-103.622,10,8/7/1968,1968,AUGUST,7,F,41.692,-103.6,2
lasiurus_cinerius,42.687,-103.882,5,8/7/1968,1968,AUGUST,7,F,42.765,-103.929,1
lasiurus_cinerius,42.687,-103.882,5,8/7/1968,1968,AUGUST,7,F,42.765,-103.929,1
lasiurus_cinerius,42.687,-103.882,5,8/7/1968,1968,AUGUST,7,F,42.765,-103.929,1
lasiurus_cinerius,42.687,-103.882,5,8/7/1968,1968,AUGUST,7,F,42.765,-103.929,1
lasiurus_cinerius,42.687,-103.882,5,8/8/1968,1968,AUGUST,8,F,42.765,-103.929,1
lasiurus_cinerius,40.699,-99.081,1,8/5/1969,1968,AUGUST,5,F,40.699,-99.081,1
lasiurus_cinerius,32.763,-105.728,1,5/25/1968,1968,MAY,25,F,32.763,-105.728,1
lasiurus_cinerius,32.763,-105.728,1,5/25/1968,1968,MAY,25,F,32.763,-105.728,1
lasiurus_cinerius,32.763,-105.728,1,5/25/1968,1968,MAY,25,F,32.763,-105.728,1
lasiurus_cinerius,32.763,-105.728,1,5/25/1968,1968,MAY,25,F,32.763,-105.728,1
lasiurus_cinerius,39.998,-84.339,1,7/23/1968,1968,JULY,23,F,39.997,-84.338,1
lasiurus_cinerius,43.583,-103.45,1.5,7/25/1968,1968,JULY,25,F,43.551,-103.45,1
lasiurus_cinerius,43.583,-103.45,1.5,7/25/1968,1968,JULY,25,F,43.552,-103.441,1
lasiurus_cinerius,43.946,-104.009,1,7/29/1968,1968,JULY,29,F,43.946,-104.009,1
lasiurus_cinerius,43.946,-104.009,1,7/29/1968,1968,JULY,29,F,43.946,-104.009,1
lasiurus_cinerius,29.25,-103.25,20,4/13/1968,1968,APRIL,13,F,29.191,-102.945,2
lasiurus_cinerius,29.251,-103.269,11,5/8/1968,1968,MAY,8,F,29.242,-103.297,1
lasiurus_cinerius,30.138,-104.685,8,4/25/1968,1968,APRIL,25,F,30.203,-104.574,2
lasiurus_cinerius,31.979,-104.754,4,6/3/1968,1968,JUNE,3,F,31.979,-104.754,4
lasiurus_cinerius,30.588,-103.894,1,5/5/1968,1968,MAY,5,F,30.608,-103.889,1
lasiurus_cinerius,31.117,-109.283,3,3/28/1969,1969,MARCH,28,F,31.118,-109.295,1
lasiurus_cinerius,31.117,-109.283,3,3/28/1969,1969,MARCH,28,F,31.118,-109.295,1
lasiurus_cinerius,35.198,-111.651,2,5/15/1969,1969,MAY,15,F,35.235,-111.668,1
lasiurus_cinerius,40.585,-105.084,3,10/4/1969,1969,OCTOBER,4,F,40.585,-105.084,3
lasiurus_cinerius,41.85,-88.083,50,7/4/1969,1969,JULY,4,F,41.85,-88.083,50
lasiurus_cinerius,42.333,-88,50,7/16/1969,1969,JULY,16,F,42.333,-88,50
lasiurus_cinerius,41.805,-87.869,1,4/17/1969,1969,APRIL,17,F,41.805,-87.869,1
lasiurus_cinerius,41.557,-87.666,1,5/6/1969,1969,MAY,6,F,41.557,-87.666,1
lasiurus_cinerius,42.072,-87.723,1,5/6/1969,1969,MAY,6,F,42.072,-87.723,1
lasiurus_cinerius,39.829,-84.89,3,6/1/1969,1969,JUNE,1,F,39.821,-84.916,1
lasiurus_cinerius,38.192,-99.526,11,9/3/1969,1969,SEPTEMBER,3,F,38.349,-99.548,1
lasiurus_cinerius,38.972,-95.235,3,6/27/1969,1969,JUNE,27,F,38.972,-95.235,3
lasiurus_cinerius,38.972,-95.235,3,6/27/1969,1969,JUNE,27,F,38.972,-95.235,3
lasiurus_cinerius,38.849,-76.924,3,9/11/1969,1969,SEPTEMBER,11,F,38.858,-76.929,1.5
lasiurus_cinerius,42.717,-103.133,50,7/24/1969,1969,JULY,24,F,42.763,-103.925,1
lasiurus_cinerius,42.717,-103.133,50,7/24/1969,1969,JULY,24,F,42.763,-103.925,1
lasiurus_cinerius,42.717,-103.133,50,7/24/1969,1969,JULY,24,F,42.763,-103.925,1
lasiurus_cinerius,42.717,-103.133,50,7/25/1969,1969,JULY,25,F,42.719,-102.92,1.5
lasiurus_cinerius,42.708,-103.412,1,6/5/1969,1969,JUNE,5,F,42.829,-103.6,1
lasiurus_cinerius,42.708,-103.412,1,6/12/1969,1969,JUNE,12,F,42.829,-103.6,1
lasiurus_cinerius,42.708,-103.412,1,6/12/1969,1969,JUNE,12,F,42.829,-103.6,1
lasiurus_cinerius,35.163,-106.347,2.5,5/3/1969,1969,MAY,3,F,35.197,-106.313,1
lasiurus_cinerius,35.163,-106.347,2.5,5/3/1969,1969,MAY,3,F,35.197,-106.313,1
lasiurus_cinerius,35.163,-106.347,2.5,5/3/1969,1969,MAY,3,F,35.197,-106.313,1
lasiurus_cinerius,35.163,-106.347,2.5,5/3/1969,1969,MAY,3,F,35.197,-106.313,1
lasiurus_cinerius,35.163,-106.347,2.5,5/18/1969,1969,MAY,18,F,35.197,-106.313,1
lasiurus_cinerius,35.163,-106.347,2.5,5/18/1969,1969,MAY,18,F,35.197,-106.313,1
lasiurus_cinerius,35.163,-106.347,2.5,6/1/1969,1969,JUNE,1,F,35.197,-106.313,1
lasiurus_cinerius,35.163,-106.347,2.5,6/1/1969,1969,JUNE,1,F,35.197,-106.313,1
lasiurus_cinerius,35.163,-106.347,2.5,6/1/1969,1969,JUNE,1,F,35.197,-106.313,1
lasiurus_cinerius,32.085,-104.833,1,4/26/1969,1969,APRIL,26,F,32.085,-104.833,1
lasiurus_cinerius,39.759,-84.192,3,6/1/1969,1969,JUNE,1,F,39.759,-84.192,5
lasiurus_cinerius,41.633,-75.333,50,7/3/1969,1969,JULY,3,F,41.906,-75.331,1
lasiurus_cinerius,29.905,-104.463,5,5/11/1969,1969,MAY,11,F,30.023,-104.484,2
lasiurus_cinerius,31.759,-106.486,3,9/27/1969,1969,SEPTEMBER,27,F,31.72,-106.359,2
lasiurus_cinerius,30.685,-104.228,2,8/17/1969,1969,AUGUST,17,F,30.685,-104.228,2
lasiurus_cinerius,45.95,-66.633,1,8/25/1970,1970,AUGUST,25,F,45.953,-66.652,3
lasiurus_cinerius,20.95,-97.4,51.2,3/27/1970,1970,MARCH,27,F,21.485,-97.654,10
lasiurus_cinerius,31.883,-109.203,2.2,5/19/1970,1970,MAY,19,F,31.872,-109.235,1
lasiurus_cinerius,33.613,-92.064,10,6/11/1970,1970,JUNE,11,F,33.656,-92.246,1
lasiurus_cinerius,33.613,-92.064,10,6/11/1970,1970,JUNE,11,F,33.656,-92.246,1
lasiurus_cinerius,41.833,-87.85,50,6/2/1970,1970,JUNE,2,F,41.833,-87.85,50
lasiurus_cinerius,41.833,-87.85,50,6/6/1970,1970,JUNE,6,F,41.833,-87.85,50
lasiurus_cinerius,41.833,-87.85,50,6/8/1970,1970,JUNE,8,F,41.833,-87.85,50
lasiurus_cinerius,41.833,-87.85,50,6/12/1970,1970,JUNE,12,F,41.833,-87.85,50
lasiurus_cinerius,41.833,-87.85,50,6/13/1970,1970,JUNE,13,F,41.833,-87.85,50
lasiurus_cinerius,41.833,-87.85,50,6/13/1970,1970,JUNE,13,F,41.833,-87.85,50
lasiurus_cinerius,41.833,-87.85,50,6/13/1970,1970,JUNE,13,F,41.833,-87.85,50
lasiurus_cinerius,41.833,-87.85,50,6/14/1970,1970,JUNE,14,F,41.833,-87.85,50
lasiurus_cinerius,41.833,-87.85,50,6/29/1970,1970,JUNE,29,F,41.833,-87.85,50
lasiurus_cinerius,41.85,-88.083,50,5/15/1970,1970,MAY,15,F,41.85,-88.083,50
lasiurus_cinerius,41.85,-88.083,50,9/8/1970,1970,SEPTEMBER,8,F,41.85,-88.083,50
lasiurus_cinerius,42.333,-88,50,6/21/1970,1970,JUNE,21,F,42.333,-88,50
lasiurus_cinerius,42.333,-88.467,50,5/28/1970,1970,MAY,28,F,42.333,-88.467,50
lasiurus_cinerius,41.85,-87.65,5,6/18/1970,1970,JUNE,18,F,41.85,-87.65,5
lasiurus_cinerius,41.85,-87.65,5,6/18/1970,1970,JUNE,18,F,41.85,-87.65,5
lasiurus_cinerius,42.033,-87.733,3,9/4/1970,1970,SEPTEMBER,4,F,42.033,-87.733,3
lasiurus_cinerius,41.701,-87.779,1,4/28/1970,1970,APRIL,28,F,41.701,-87.779,1
lasiurus_cinerius,42.07,-87.788,1,5/28/1970,1970,MAY,28,F,42.07,-87.788,1
lasiurus_cinerius,41.701,-87.779,1,8/25/1970,1970,AUGUST,25,F,41.701,-87.779,1
lasiurus_cinerius,42.07,-87.788,1,8/26/1970,1970,AUGUST,26,F,42.07,-87.788,1
lasiurus_cinerius,41.357,-88.421,1,6/5/1970,1970,JUNE,5,F,41.357,-88.421,1
lasiurus_cinerius,41.888,-88.305,1,9/2/1970,1970,SEPTEMBER,2,F,41.888,-88.305,1
lasiurus_cinerius,39.206,-89.404,1,9/11/1970,1970,SEPTEMBER,11,F,39.206,-89.404,1
lasiurus_cinerius,45.653,-104.192,7,7/7/1970,1970,JULY,7,F,45.621,-104.096,1
lasiurus_cinerius,45.653,-104.192,6,7/10/1970,1970,JULY,10,F,45.64,-104.083,1
lasiurus_cinerius,45.653,-104.192,6,7/10/1970,1970,JULY,10,F,45.64,-104.083,1
lasiurus_cinerius,45.653,-104.192,6,7/15/1970,1970,JULY,15,F,45.64,-104.083,1
lasiurus_cinerius,45.653,-104.192,6,7/16/1970,1970,JULY,16,F,45.64,-104.083,1
lasiurus_cinerius,45.653,-104.192,6,7/16/1970,1970,JULY,16,F,45.64,-104.083,1
lasiurus_cinerius,45.653,-104.192,6,7/16/1970,1970,JULY,16,F,45.64,-104.083,1
lasiurus_cinerius,45.653,-104.192,6,7/18/1970,1970,JULY,18,F,45.64,-104.083,1
lasiurus_cinerius,45.653,-104.192,6,7/18/1970,1970,JULY,18,F,45.64,-104.083,1
lasiurus_cinerius,45.653,-104.192,6,7/18/1970,1970,JULY,18,F,45.64,-104.083,1
lasiurus_cinerius,45.653,-104.192,6,7/20/1970,1970,JULY,20,F,45.64,-104.083,1
lasiurus_cinerius,45.653,-104.192,3,7/16/1970,1970,JULY,16,F,45.664,-104.175,1
lasiurus_cinerius,45.653,-104.192,3,7/16/1970,1970,JULY,16,F,45.664,-104.175,1
lasiurus_cinerius,45.653,-104.192,3,7/17/1970,1970,JULY,17,F,45.664,-104.175,1
lasiurus_cinerius,45.653,-104.192,3,7/17/1970,1970,JULY,17,F,45.664,-104.175,1
lasiurus_cinerius,45.653,-104.192,3,7/17/1970,1970,JULY,17,F,45.664,-104.175,1
lasiurus_cinerius,45.653,-104.192,3,7/17/1970,1970,JULY,17,F,45.664,-104.175,1
lasiurus_cinerius,42.687,-103.882,10.5,7/30/1970,1970,JULY,30,F,42.843,-103.872,1
lasiurus_cinerius,42.687,-103.882,10.5,7/30/1970,1970,JULY,30,F,42.843,-103.872,1
lasiurus_cinerius,42.687,-103.882,10.5,7/30/1970,1970,JULY,30,F,42.843,-103.872,1
lasiurus_cinerius,33.805,-106.907,5,9/26/1970,1970,SEPTEMBER,26,F,33.81,-106.868,5
lasiurus_cinerius,31.333,-109.088,2,5/9/1970,1970,MAY,9,F,31.364,-109.029,1.5
lasiurus_cinerius,40.274,-76.885,1,5/12/1970,1970,MAY,12,F,40.274,-76.885,1
lasiurus_cinerius,29.917,-104.25,50,3/16/1970,1970,MARCH,16,F,30.181,-104.472,10
lasiurus_cinerius,31.759,-106.486,3,9/23/1970,1970,SEPTEMBER,23,F,31.821,-106.571,2
lasiurus_cinerius,29.31,-103.028,0.5,4/3/1970,1970,APRIL,3,F,29.31,-103.028,0.5
lasiurus_cinerius,25.533,-105.467,11,11/21/1971,1971,NOVEMBER,21,F,25.54,-105.539,2
lasiurus_cinerius,17.033,-96.733,5,4/1/1971,1971,APRIL,1,F,17.083,-96.75,3
lasiurus_cinerius,19.354,-154.979,1,4/11/1971,1971,APRIL,11,F,19.339,-155.018,1
lasiurus_cinerius,41.833,-87.85,50,6/16/1971,1971,JUNE,16,F,41.833,-87.85,50
lasiurus_cinerius,41.833,-87.85,50,7/1/1971,1971,JULY,1,F,41.833,-87.85,50
lasiurus_cinerius,42.333,-88,50,6/24/1971,1971,JUNE,24,F,42.333,-88,50
lasiurus_cinerius,41.85,-87.65,5,6/18/1971,1971,JUNE,18,F,41.85,-87.65,5
lasiurus_cinerius,41.85,-87.65,5,6/18/1971,1971,JUNE,18,F,41.85,-87.65,5
lasiurus_cinerius,41.701,-87.779,1,7/1/1971,1971,JULY,1,F,41.701,-87.779,1
lasiurus_cinerius,41.701,-87.779,1,7/9/1971,1971,JULY,9,F,41.701,-87.779,1
lasiurus_cinerius,41.888,-88.305,1,6/12/1971,1971,JUNE,12,F,41.888,-88.305,1
lasiurus_cinerius,42.315,-88.449,1,10/8/1971,1971,OCTOBER,8,F,42.315,-88.449,1
lasiurus_cinerius,40.244,-93.594,8,5/29/1971,1971,MAY,29,F,40.252,-93.714,1
lasiurus_cinerius,40.244,-93.594,7,7/5/1971,1971,JULY,5,F,40.321,-93.685,1
lasiurus_cinerius,40.244,-93.594,7,7/8/1971,1971,JULY,8,F,40.321,-93.685,1
lasiurus_cinerius,45.66,-104.742,3,7/17/1971,1971,JULY,17,F,45.698,-104.705,1
lasiurus_cinerius,45.66,-104.742,3,7/17/1971,1971,JULY,17,F,45.698,-104.705,1
lasiurus_cinerius,41.809,-103.503,8,7/18/1971,1971,JULY,18,F,41.923,-103.511,1
lasiurus_cinerius,42.687,-103.882,5,7/14/1971,1971,JULY,14,F,42.765,-103.929,1
lasiurus_cinerius,42.687,-103.882,5,7/15/1971,1971,JULY,15,F,42.765,-103.929,1
lasiurus_cinerius,42.687,-103.882,5,7/15/1971,1971,JULY,15,F,42.765,-103.929,1
lasiurus_cinerius,42.687,-103.882,5,7/16/1971,1971,JULY,16,F,42.765,-103.929,1
lasiurus_cinerius,42.687,-103.882,5,7/16/1971,1971,JULY,16,F,42.765,-103.929,1
lasiurus_cinerius,42.687,-103.882,5,7/17/1971,1971,JULY,17,F,42.765,-103.929,1
lasiurus_cinerius,42.687,-103.882,5,7/17/1971,1971,JULY,17,F,42.765,-103.929,1
lasiurus_cinerius,43.246,-78.194,3,8/16/1971,1971,AUGUST,16,F,43.239,-78.261,2.5
lasiurus_cinerius,30.044,-102.114,6,5/12/1971,1971,MAY,12,F,29.968,-102.087,2
lasiurus_cinerius,29.561,-103.811,1,4/4/1971,1971,APRIL,4,F,29.555,-103.724,1
lasiurus_cinerius,29.561,-103.811,1,5/20/1971,1971,MAY,20,F,29.555,-103.724,1
lasiurus_cinerius,33.316,-100.036,1,5/21/1971,1971,MAY,21,F,33.315,-100.04,1
lasiurus_cinerius,28.633,-106.083,5,9/11/1972,1972,SEPTEMBER,11,F,28.633,-106.083,5
lasiurus_cinerius,32.715,-117.156,5,1/1/1972,1972,JANUARY,1,F,32.73,-117.153,1
lasiurus_cinerius,37.872,-122.272,3,4/18/1972,1972,APRIL,18,F,37.874,-122.248,3
lasiurus_cinerius,34.421,-119.697,1,1/15/1972,1972,JANUARY,15,F,34.421,-119.697,5
lasiurus_cinerius,41.85,-88.083,50,7/7/1972,1972,JULY,7,F,41.85,-88.083,50
lasiurus_cinerius,41.85,-88.083,50,7/11/1972,1972,JULY,11,F,41.85,-88.083,50
lasiurus_cinerius,42.333,-88,50,7/13/1972,1972,JULY,13,F,42.333,-88,50
lasiurus_cinerius,39.867,-88.967,50,10/21/1972,1972,OCTOBER,21,F,39.867,-88.967,50
lasiurus_cinerius,39.936,-91.41,3,6/28/1972,1972,JUNE,28,F,39.936,-91.41,3
lasiurus_cinerius,39.936,-91.41,3,6/28/1972,1972,JUNE,28,F,39.936,-91.41,3
lasiurus_cinerius,42.264,-88.844,1,6/27/1972,1972,JUNE,27,F,42.264,-88.844,1
lasiurus_cinerius,42.041,-87.69,1,4/21/1972,1972,APRIL,21,F,41.557,-87.666,1
lasiurus_cinerius,41.61,-87.647,1,6/6/1972,1972,JUNE,6,F,41.61,-87.647,1
lasiurus_cinerius,42.026,-88.178,1,7/11/1972,1972,JULY,11,F,42.026,-88.178,1
lasiurus_cinerius,41.888,-88.305,1,6/24/1972,1972,JUNE,24,F,41.888,-88.305,1
lasiurus_cinerius,42.315,-88.449,1,7/15/1972,1972,JULY,15,F,42.315,-88.449,1
lasiurus_cinerius,42.717,-103.133,50,7/2/1972,1972,JULY,2,F,42.747,-102.97,1
lasiurus_cinerius,42.467,-103.767,50,6/24/1972,1972,JUNE,24,F,42.701,-103.574,1
lasiurus_cinerius,42.467,-103.767,50,6/24/1972,1972,JUNE,24,F,42.701,-103.574,1
lasiurus_cinerius,42.467,-103.767,50,6/24/1972,1972,JUNE,24,F,42.701,-103.574,1
lasiurus_cinerius,34.131,-94.69,3,8/15/1972,1972,AUGUST,15,F,34.137,-94.704,1
